2011-08-24T11:57:20.5612291+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:20.5924803+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:20.6256847+02:00 | AB 55 31 0D E1 E1 E1 E1 27 ;
2011-08-24T11:57:20.6569359+02:00 | AB 55 19 0D E1 E1 E1 E1 F7 ;
2011-08-24T11:57:20.6872105+02:00 | AB DD CF FD FD FD FD 55 65 ;
2011-08-24T11:57:20.7926833+02:00 | AB DD CF FD FD FD FD 55 65 ;
2011-08-24T11:57:20.8131919+02:00 | AB 55 31 0D E1 E1 E1 E1 27 ;
2011-08-24T11:57:20.8444431+02:00 | AB 55 19 0D E1 E1 E1 E1 F7 ;
2011-08-24T11:57:20.8766709+02:00 | AB DD FD FD FD FD FD 55 75 ;
2011-08-24T11:57:20.9040157+02:00 | AB DD FD FD FD FD FD 55 75 ;
2011-08-24T11:57:20.9352669+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:20.9665181+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:20.9987459+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.0299971+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.0602717+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.0924995+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.1266805+02:00 | AB FF 89 A1 A1 A1 A1 55 05 ;
2011-08-24T11:57:21.1540253+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.1891829+02:00 | AB FF 8B A1 A1 A1 A1 55 55 ;
2011-08-24T11:57:21.2321533+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.2761003+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.3044217+02:00 | AB FF 8B A1 A1 A1 A1 55 55 ;
2011-08-24T11:57:21.3337197+02:00 | AB FF 89 A1 A1 A1 A1 55 05 ;
2011-08-24T11:57:21.3639943+02:00 | AB FF 8B A1 A1 A1 A1 55 55 ;
2011-08-24T11:57:21.3942689+02:00 | AB FF 8B A1 A1 A1 A1 55 55 ;
2011-08-24T11:57:21.4225903+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.4567713+02:00 | AB FF 8B A1 A1 A1 A1 55 55 ;
2011-08-24T11:57:21.4997417+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.5300163+02:00 | AB FF 91 A1 A1 A1 A1 55 6B ;
2011-08-24T11:57:21.5671271+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:21.5925187+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:21.6237699+02:00 | AB FF A5 A1 A1 A1 A1 55 89 ;
2011-08-24T11:57:21.6540445+02:00 | AB FF A7 A1 A1 A1 A1 55 27 ;
2011-08-24T11:57:21.6960383+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:21.7204533+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:21.7507279+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:21.7858855+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.8103005+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:21.8454581+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:21.8737795+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:21.9050307+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:21.9362819+02:00 | AB FF A9 A1 A1 A1 A1 55 0F ;
2011-08-24T11:57:21.9665565+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:21.9978077+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:22.0319887+02:00 | AB FF 83 A1 A1 A1 A1 55 71 ;
2011-08-24T11:57:22.0612867+02:00 | AB FF 8B A1 A1 A1 A1 55 55 ;
